Gender,Rate,Age Next Birthday,Loan Term,Premium Rate
F,0.03,51,38,43.15
F,0.03,52,38,46.68
F,0.03,53,38,50.53
F,0.03,54,38,54.77
F,0.03,55,38,62.11
F,0.03,56,38,63.91
F,0.03,57,38,71.56
F,0.03,58,38,80.24
F,0.03,59,38,98.95
F,0.03,60,38,108.14
F,0.03,61,38,119.67
F,0.03,62,38,131.37
F,0.03,63,38,150.86
F,0.03,64,38,205.56
F,0.03,65,38,107.15
M,0.04,20,39,6.93
M,0.04,21,39,7.02
M,0.04,22,39,7.11
M,0.04,23,39,7.48
M,0.04,24,39,7.88
M,0.04,25,39,8.30
M,0.04,26,39,8.73
M,0.04,27,39,9.25
M,0.04,28,39,9.93
M,0.04,29,39,10.65
M,0.04,30,39,11.24
M,0.04,31,39,11.58
M,0.04,32,39,12.74
M,0.04,33,39,14.01
M,0.04,34,39,15.39
M,0.04,35,39,17.06
M,0.04,36,39,18.49
M,0.04,37,39,20.48
M,0.04,38,39,22.64
M,0.04,39,39,23.83
M,0.04,40,39,25.00
M,0.04,41,39,25.36
M,0.04,42,39,27.92
M,0.04,43,39,30.71
M,0.04,44,39,33.73
M,0.04,45,39,36.39
M,0.04,46,39,42.00
M,0.04,47,39,45.06
M,0.04,48,39,48.34
M,0.04,49,39,51.85
M,0.04,50,39,57.73
M,0.04,51,39,64.24
M,0.04,52,39,71.35
M,0.04,53,39,79.28
M,0.04,54,39,88.11
M,0.04,55,39,94.89
M,0.04,56,39,102.13
M,0.04,57,39,109.10
M,0.04,58,39,116.85
M,0.04,59,39,123.19
M,0.04,60,39,127.46
M,0.04,61,39,134.89
M,0.04,62,39,155.88
M,0.04,63,39,189.50
M,0.04,64,39,272.52
M,0.04,65,39,142.83
M,0.03,20,39,6.14
M,0.03,21,39,6.89
M,0.03,22,39,6.99
M,0.03,23,39,7.35
M,0.03,24,39,7.73
M,0.03,25,39,8.13
M,0.03,26,39,8.53
M,0.03,27,39,8.98
M,0.03,28,39,9.57
M,0.03,29,39,10.21
M,0.03,30,39,10.78
M,0.03,31,39,11.10
M,0.03,32,39,12.22
M,0.03,33,39,13.46
M,0.03,34,39,14.80
M,0.03,35,39,16.41
M,0.03,36,39,17.81
M,0.03,37,39,19.75
M,0.03,38,39,21.86
M,0.03,39,39,23.01
M,0.03,40,39,24.13
M,0.03,41,39,24.48
M,0.03,42,39,26.95
M,0.03,43,39,29.63
M,0.03,44,39,32.54
M,0.03,45,39,35.17
M,0.03,46,39,40.66
M,0.03,47,39,43.71
M,0.03,48,39,46.97
M,0.03,49,39,50.45
M,0.03,50,39,56.32
M,0.03,51,39,62.81
M,0.03,52,39,69.93
M,0.03,53,39,77.87
M,0.03,54,39,86.74
M,0.03,55,39,93.43
M,0.03,56,39,100.53
M,0.03,57,39,107.39
M,0.03,58,39,115.01
M,0.03,59,39,121.18
M,0.03,60,39,126.03
M,0.03,61,39,133.46
M,0.03,62,39,154.65
M,0.03,63,39,188.53
M,0.03,64,39,271.78
M,0.03,65,39,142.64
F,0.04,20,39,5.68
F,0.04,21,39,6.49
F,0.04,22,39,6.58
F,0.04,23,39,6.66
F,0.04,24,39,6.74
F,0.04,25,39,6.82
F,0.04,26,39,6.90
F,0.04,27,39,6.95
F,0.04,28,39,7.39
F,0.04,29,39,7.85
F,0.04,30,39,8.32
F,0.04,31,39,8.79
F,0.04,32,39,9.48
F,0.04,33,39,10.14
F,0.04,34,39,10.51
F,0.04,35,39,11.68
F,0.04,36,39,12.69
F,0.04,37,39,15.13
F,0.04,38,39,15.47
F,0.04,39,39,17.01
F,0.04,40,39,19.03
F,0.04,41,39,21.25
F,0.04,42,39,23.58
F,0.04,43,39,25.90
F,0.04,44,39,26.20
F,0.04,45,39,26.46
F,0.04,46,39,27.51
F,0.04,47,39,29.59
F,0.04,48,39,31.81
F,0.04,49,39,37.98
F,0.04,50,39,41.04
F,0.04,51,39,44.34
F,0.04,52,39,47.88
F,0.04,53,39,51.77
F,0.04,54,39,56.06
F,0.04,55,39,63.46
F,0.04,56,39,65.20
F,0.04,57,39,72.92
F,0.04,58,39,81.64
F,0.04,59,39,100.50
F,0.04,60,39,109.59
F,0.04,61,39,121.02
F,0.04,62,39,132.36
F,0.04,63,39,151.77
F,0.04,64,39,206.36
F,0.04,65,39,107.56
F,0.03,20,39,5.54
F,0.03,21,39,6.49
F,0.03,22,39,6.49
F,0.03,23,39,6.49
F,0.03,24,39,6.49
F,0.03,25,39,6.49
F,0.03,26,39,6.49
F,0.03,27,39,6.93
F,0.03,28,39,7.36
F,0.03,29,39,7.79
F,0.03,30,39,8.22
F,0.03,31,39,8.65
F,0.03,32,39,9.47
F,0.03,33,39,9.84
F,0.03,34,39,10.19
F,0.03,35,39,11.33
F,0.03,36,39,12.31
F,0.03,37,39,13.59
F,0.03,38,39,15.00
F,0.03,39,39,16.50
F,0.03,40,39,18.46
F,0.03,41,39,20.64
F,0.03,42,39,22.99
F,0.03,43,39,24.26
F,0.03,44,39,25.53
F,0.03,45,39,25.79
F,0.03,46,39,26.86
F,0.03,47,39,28.93
F,0.03,48,39,31.16
F,0.03,49,39,37.28
F,0.03,50,39,40.31
F,0.03,51,39,43.57
F,0.03,52,39,47.09
F,0.03,53,39,50.94
F,0.03,54,39,55.20
F,0.03,55,39,62.54
F,0.03,56,39,64.32
F,0.03,57,39,71.99
F,0.03,58,39,80.68
F,0.03,59,39,99.42
F,0.03,60,39,108.60
F,0.03,61,39,120.11
F,0.03,62,39,131.56
F,0.03,63,39,151.06
F,0.03,64,39,205.80
F,0.03,65,39,107.42
M,0.04,20,40,7.09
M,0.04,21,40,7.15
M,0.04,22,40,7.52
M,0.04,23,40,7.92
M,0.04,24,40,8.34
M,0.04,25,40,8.77
M,0.04,26,40,9.22
M,0.04,27,40,9.88
M,0.04,28,40,10.58
M,0.04,29,40,11.31
M,0.04,30,40,11.92
M,0.04,31,40,12.25
M,0.04,32,40,13.43
M,0.04,33,40,14.69
M,0.04,34,40,16.07
M,0.04,35,40,17.74
M,0.04,36,40,19.17
M,0.04,37,40,21.16
M,0.04,38,40,23.31
M,0.04,39,40,24.47
M,0.04,40,40,25.61
M,0.04,41,40,25.92
M,0.04,42,40,28.49
M,0.04,43,40,31.26
M,0.04,44,40,34.28
M,0.04,45,40,36.92
M,0.04,46,40,42.53
M,0.04,47,40,45.60
M,0.04,48,40,48.87
M,0.04,49,40,52.36
M,0.04,50,40,58.26
M,0.04,51,40,64.75
M,0.04,52,40,71.90
M,0.04,53,40,79.81
M,0.04,54,40,88.66
M,0.04,55,40,95.43
M,0.04,56,40,102.65
M,0.04,57,40,109.61
M,0.04,58,40,117.35
M,0.04,59,40,123.68
M,0.04,60,40,127.91
M,0.04,61,40,135.30
M,0.04,62,40,156.24
M,0.04,63,40,189.80
M,0.04,64,40,272.75
M,0.04,65,40,143.07
M,0.03,20,40,6.93
M,0.03,21,40,7.03
M,0.03,22,40,7.39
M,0.03,23,40,7.77
M,0.03,24,40,8.17
M,0.03,25,40,8.57
M,0.03,26,40,9.00
M,0.03,27,40,9.58
M,0.03,28,40,10.20
M,0.03,29,40,10.83
M,0.03,30,40,11.44
M,0.03,31,40,11.74
M,0.03,32,40,12.88
M,0.03,33,40,14.12
M,0.03,34,40,15.48
M,0.03,35,40,17.09
M,0.03,36,40,18.48
M,0.03,37,40,20.42
M,0.03,38,40,22.53
M,0.03,39,40,24.39
M,0.03,40,40,24.73
M,0.03,41,40,25.04
M,0.03,42,40,27.51
M,0.03,43,40,30.18
M,0.03,44,40,33.09
M,0.03,45,40,35.70
M,0.03,46,40,41.21
M,0.03,47,40,44.26
M,0.03,48,40,47.51
M,0.03,49,40,50.98
M,0.03,50,40,56.86
M,0.03,51,40,63.36
M,0.03,52,40,70.49
M,0.03,53,40,78.42
M,0.03,54,40,87.31
M,0.03,55,40,93.98
M,0.03,56,40,101.08
M,0.03,57,40,107.92
M,0.03,58,40,115.53
M,0.03,59,40,121.68
M,0.03,60,40,126.48
M,0.03,61,40,133.89
M,0.03,62,40,155.03
M,0.03,63,40,188.82
M,0.03,64,40,272.03
M,0.03,65,40,142.88
F,0.04,20,40,6.60
F,0.04,21,40,6.77
F,0.04,22,40,6.87
F,0.04,23,40,6.98
F,0.04,24,40,7.08
F,0.04,25,40,7.19
F,0.04,26,40,7.29
F,0.04,27,40,7.32
F,0.04,28,40,7.78
F,0.04,29,40,8.26
F,0.04,30,40,8.78
F,0.04,31,40,9.31
F,0.04,32,40,10.26
F,0.04,33,40,10.62
F,0.04,34,40,10.94
F,0.04,35,40,12.11
F,0.04,36,40,13.10
F,0.04,37,40,15.56
F,0.04,38,40,15.86
F,0.04,39,40,17.42
F,0.04,40,40,19.45
F,0.04,41,40,21.69
F,0.04,42,40,26.03
F,0.04,43,40,26.32
F,0.04,44,40,26.59
F,0.04,45,40,26.86
F,0.04,46,40,27.89
F,0.04,47,40,29.96
F,0.04,48,40,32.18
F,0.04,49,40,38.38
F,0.04,50,40,41.43
F,0.04,51,40,44.73
F,0.04,52,40,48.28
F,0.04,53,40,52.17
F,0.04,54,40,56.46
F,0.04,55,40,63.86
F,0.04,56,40,65.60
F,0.04,57,40,73.32
F,0.04,58,40,82.03
F,0.04,59,40,100.93
F,0.04,60,40,110.02
F,0.04,61,40,121.44
F,0.04,62,40,132.55
F,0.04,63,40,151.97
F,0.04,64,40,206.60
F,0.04,65,40,107.82
F,0.03,20,40,6.55
F,0.03,21,40,6.77
F,0.03,22,40,6.77
F,0.03,23,40,6.77
F,0.03,24,40,6.77
F,0.03,25,40,6.77
F,0.03,26,40,6.77
F,0.03,27,40,7.25
F,0.03,28,40,7.72
F,0.03,29,40,8.19
F,0.03,30,40,8.67
F,0.03,31,40,9.14
F,0.03,32,40,9.96
F,0.03,33,40,10.30
F,0.03,34,40,10.61
F,0.03,35,40,11.74
F,0.03,36,40,12.70
F,0.03,37,40,13.99
F,0.03,38,40,15.38
F,0.03,39,40,16.90
F,0.03,40,40,18.89
F,0.03,41,40,21.07
F,0.03,42,40,23.42
F,0.03,43,40,25.65
F,0.03,44,40,25.92
F,0.03,45,40,26.19
F,0.03,46,40,27.25
F,0.03,47,40,29.32
F,0.03,48,40,31.54
F,0.03,49,40,37.68
F,0.03,50,40,40.71
F,0.03,51,40,43.98
F,0.03,52,40,47.50
F,0.03,53,40,51.35
F,0.03,54,40,55.61
F,0.03,55,40,62.96
F,0.03,56,40,64.72
F,0.03,57,40,72.39
F,0.03,58,40,81.08
F,0.03,59,40,99.85
F,0.03,60,40,109.02
F,0.03,61,40,120.54
F,0.03,62,40,131.75
F,0.03,63,40,151.27
F,0.03,64,40,206.05
F,0.03,65,40,107.68
